episode_id,state,component_w_state,component_r_state,component_m_state,component_o_state,component_t_state,resolved_m,governance_enabled,expected_rule_ids,selected_rule_ids,fired_rule_ids,advisory_record_count,advisory_conclusion_types,A_AI,F1_violation,F2_violation,F3_mismatch,configuration_failure,evaluation_failure
B5-CA-wEX-rCA-mSA-oEX-tSA-rmnull,CAUTION,EXCLUDED,CAUTION,SAFE,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mSA-oEX-tSA-rmadvisory,CAUTION,EXCLUDED,CAUTION,SAFE,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mSA-oEX-tEX-rmnull,CAUTION,EXCLUDED,CAUTION,SAFE,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mSA-oEX-tEX-rmadvisory,CAUTION,EXCLUDED,CAUTION,SAFE,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oSA-tSA-rmnull,CAUTION,EXCLUDED,CAUTION,CAUTION,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oSA-tSA-rmadvisory,CAUTION,EXCLUDED,CAUTION,CAUTION,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oSA-tEX-rmnull,CAUTION,EXCLUDED,CAUTION,CAUTION,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oSA-tEX-rmadvisory,CAUTION,EXCLUDED,CAUTION,CAUTION,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oCA-tSA-rmnull,CAUTION,EXCLUDED,CAUTION,CAUTION,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oCA-tSA-rmadvisory,CAUTION,EXCLUDED,CAUTION,CAUTION,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oCA-tEX-rmnull,CAUTION,EXCLUDED,CAUTION,CAUTION,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oCA-tEX-rmadvisory,CAUTION,EXCLUDED,CAUTION,CAUTION,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oEX-tSA-rmnull,CAUTION,EXCLUDED,CAUTION,CAUTION,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oEX-tSA-rmadvisory,CAUTION,EXCLUDED,CAUTION,CAUTION,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oEX-tEX-rmnull,CAUTION,EXCLUDED,CAUTION,CAUTION,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mCA-oEX-tEX-rmadvisory,CAUTION,EXCLUDED,CAUTION,CAUTION,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oSA-tSA-rmnull,CAUTION,EXCLUDED,CAUTION,EXCLUDED,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oSA-tSA-rmadvisory,CAUTION,EXCLUDED,CAUTION,EXCLUDED,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oSA-tEX-rmnull,CAUTION,EXCLUDED,CAUTION,EXCLUDED,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oSA-tEX-rmadvisory,CAUTION,EXCLUDED,CAUTION,EXCLUDED,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oCA-tSA-rmnull,CAUTION,EXCLUDED,CAUTION,EXCLUDED,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oCA-tSA-rmadvisory,CAUTION,EXCLUDED,CAUTION,EXCLUDED,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oCA-tEX-rmnull,CAUTION,EXCLUDED,CAUTION,EXCLUDED,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oCA-tEX-rmadvisory,CAUTION,EXCLUDED,CAUTION,EXCLUDED,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oEX-tSA-rmnull,CAUTION,EXCLUDED,CAUTION,EXCLUDED,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oEX-tSA-rmadvisory,CAUTION,EXCLUDED,CAUTION,EXCLUDED,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oEX-tEX-rmnull,CAUTION,EXCLUDED,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mEX-oEX-tEX-rmadvisory,CAUTION,EXCLUDED,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mSA-oCA-tSA-rmnull,CAUTION,EXCLUDED,EXCLUDED,SAFE,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mSA-oCA-tSA-rmadvisory,CAUTION,EXCLUDED,EXCLUDED,SAFE,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mSA-oCA-tEX-rmnull,CAUTION,EXCLUDED,EXCLUDED,SAFE,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mSA-oCA-tEX-rmadvisory,CAUTION,EXCLUDED,EXCLUDED,SAFE,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oSA-tSA-rmnull,CAUTION,EXCLUDED,EXCLUDED,CAUTION,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",[],0,[],"[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oSA-tSA-rmadvisory,CAUTION,EXCLUDED,EXCLUDED,CAUTION,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oSA-tEX-rmnull,CAUTION,EXCLUDED,EXCLUDED,CAUTION,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",[],0,[],"[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oSA-tEX-rmadvisory,CAUTION,EXCLUDED,EXCLUDED,CAUTION,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oCA-tSA-rmnull,CAUTION,EXCLUDED,EXCLUDED,CAUTION,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oCA-tSA-rmadvisory,CAUTION,EXCLUDED,EXCLUDED,CAUTION,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oCA-tEX-rmnull,CAUTION,EXCLUDED,EXCLUDED,CAUTION,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oCA-tEX-rmadvisory,CAUTION,EXCLUDED,EXCLUDED,CAUTION,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oEX-tSA-rmnull,CAUTION,EXCLUDED,EXCLUDED,CAUTION,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",[],0,[],"[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oEX-tSA-rmadvisory,CAUTION,EXCLUDED,EXCLUDED,CAUTION,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oEX-tEX-rmnull,CAUTION,EXCLUDED,EXCLUDED,CAUTION,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",[],0,[],"[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mCA-oEX-tEX-rmadvisory,CAUTION,EXCLUDED,EXCLUDED,CAUTION,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mEX-oCA-tSA-rmnull,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mEX-oCA-tSA-rmadvisory,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mEX-oCA-tEX-rmnull,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rEX-mEX-oCA-tEX-rmadvisory,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
