timestamp_myt,date,hour,tide_height_m
2020-01-25T02:00,2020-01-25,2,0.056
2020-01-25T03:00,2020-01-25,3,-0.271
2020-01-25T04:00,2020-01-25,4,-0.547
2020-01-25T05:00,2020-01-25,5,-0.737
2020-01-25T06:00,2020-01-25,6,-0.85
2020-01-25T07:00,2020-01-25,7,-0.881
2020-01-25T08:00,2020-01-25,8,-0.797
2020-01-25T09:00,2020-01-25,9,-0.6
2020-01-25T10:00,2020-01-25,10,-0.372
2020-01-25T11:00,2020-01-25,11,-0.194
2020-01-25T12:00,2020-01-25,12,-0.084
2020-01-25T13:00,2020-01-25,13,-0.017
2020-01-25T14:00,2020-01-25,14,0.015
2020-01-25T15:00,2020-01-25,15,0.021
2020-01-25T16:00,2020-01-25,16,0.039
2020-01-25T17:00,2020-01-25,17,0.106
2020-01-25T18:00,2020-01-25,18,0.21
2020-01-25T19:00,2020-01-25,19,0.327
2020-01-25T20:00,2020-01-25,20,0.47
2020-01-25T21:00,2020-01-25,21,0.648
2020-01-25T22:00,2020-01-25,22,0.804
2020-01-25T23:00,2020-01-25,23,0.848
2020-01-26T00:00,2020-01-26,0,0.75
2020-01-26T01:00,2020-01-26,1,0.546
2020-01-26T02:00,2020-01-26,2,0.274
2020-01-26T03:00,2020-01-26,3,-0.044
2020-01-26T04:00,2020-01-26,4,-0.363
2020-01-26T05:00,2020-01-26,5,-0.616
2020-01-26T06:00,2020-01-26,6,-0.774
2020-01-26T07:00,2020-01-26,7,-0.847
2020-01-26T08:00,2020-01-26,8,-0.83
2020-01-26T09:00,2020-01-26,9,-0.7
2020-01-26T10:00,2020-01-26,10,-0.486
2020-01-26T11:00,2020-01-26,11,-0.278
2020-01-26T12:00,2020-01-26,12,-0.14
2020-01-26T13:00,2020-01-26,13,-0.066
2020-01-26T14:00,2020-01-26,14,-0.022
2020-01-26T15:00,2020-01-26,15,-0.004
2020-01-26T16:00,2020-01-26,16,-0.003
2020-01-26T17:00,2020-01-26,17,0.021
2020-01-26T18:00,2020-01-26,18,0.101
2020-01-26T19:00,2020-01-26,19,0.222
2020-01-26T20:00,2020-01-26,20,0.361
2020-01-26T21:00,2020-01-26,21,0.525
2020-01-26T22:00,2020-01-26,22,0.703
2020-01-26T23:00,2020-01-26,23,0.826
2020-01-27T00:00,2020-01-27,0,0.816
2020-01-27T01:00,2020-01-27,1,0.67
2020-01-27T02:00,2020-01-27,2,0.439
2020-01-27T03:00,2020-01-27,3,0.159
2020-01-27T04:00,2020-01-27,4,-0.151
2020-01-27T05:00,2020-01-27,5,-0.445
2020-01-27T06:00,2020-01-27,6,-0.659
2020-01-27T07:00,2020-01-27,7,-0.77
2020-01-27T08:00,2020-01-27,8,-0.792
2020-01-27T09:00,2020-01-27,9,-0.726
2020-01-27T10:00,2020-01-27,10,-0.565
2020-01-27T11:00,2020-01-27,11,-0.356
2020-01-27T12:00,2020-01-27,12,-0.185
2020-01-27T13:00,2020-01-27,13,-0.095
2020-01-27T14:00,2020-01-27,14,-0.053
2020-01-27T15:00,2020-01-27,15,-0.028
2020-01-27T16:00,2020-01-27,16,-0.02
2020-01-27T17:00,2020-01-27,17,-0.022
2020-01-27T18:00,2020-01-27,18,0.011
2020-01-27T19:00,2020-01-27,19,0.106
2020-01-27T20:00,2020-01-27,20,0.244
2020-01-27T21:00,2020-01-27,21,0.398
2020-01-27T22:00,2020-01-27,22,0.566
2020-01-27T23:00,2020-01-27,23,0.723
2020-01-28T00:00,2020-01-28,0,0.795
2020-01-28T01:00,2020-01-28,1,0.727
2020-01-28T02:00,2020-01-28,2,0.543
2020-01-28T03:00,2020-01-28,3,0.303
2020-01-28T04:00,2020-01-28,4,0.033
2020-01-28T05:00,2020-01-28,5,-0.253
2020-01-28T06:00,2020-01-28,6,-0.506
2020-01-28T07:00,2020-01-28,7,-0.666
2020-01-28T08:00,2020-01-28,8,-0.718
2020-01-28T09:00,2020-01-28,9,-0.687
2020-01-28T10:00,2020-01-28,10,-0.581
2020-01-28T11:00,2020-01-28,11,-0.408
2020-01-28T12:00,2020-01-28,12,-0.223
2020-01-28T13:00,2020-01-28,13,-0.101
2020-01-28T14:00,2020-01-28,14,-0.054
2020-01-28T15:00,2020-01-28,15,-0.038
2020-01-28T16:00,2020-01-28,16,-0.026
2020-01-28T17:00,2020-01-28,17,-0.027
2020-01-28T18:00,2020-01-28,18,-0.03
2020-01-28T19:00,2020-01-28,19,0.011
2020-01-28T20:00,2020-01-28,20,0.119
2020-01-28T21:00,2020-01-28,21,0.266
2020-01-28T22:00,2020-01-28,22,0.421
2020-01-28T23:00,2020-01-28,23,0.572
2020-01-29T00:00,2020-01-29,0,0.687
2020-01-29T01:00,2020-01-29,1,0.701
2020-01-29T02:00,2020-01-29,2,0.585
2020-01-29T03:00,2020-01-29,3,0.384
2020-01-29T04:00,2020-01-29,4,0.155
2020-01-29T05:00,2020-01-29,5,-0.088
2020-01-29T06:00,2020-01-29,6,-0.334
2020-01-29T07:00,2020-01-29,7,-0.532
2020-01-29T08:00,2020-01-29,8,-0.627
2020-01-29T09:00,2020-01-29,9,-0.619
2020-01-29T10:00,2020-01-29,10,-0.542
2020-01-29T11:00,2020-01-29,11,-0.411
2020-01-29T12:00,2020-01-29,12,-0.245
2020-01-29T13:00,2020-01-29,13,-0.098
2020-01-29T14:00,2020-01-29,14,-0.024
2020-01-29T15:00,2020-01-29,15,-0.013
2020-01-29T16:00,2020-01-29,16,-0.014
2020-01-29T17:00,2020-01-29,17,-0.011
2020-01-29T18:00,2020-01-29,18,-0.022
2020-01-29T19:00,2020-01-29,19,-0.029
2020-01-29T20:00,2020-01-29,20,0.017
2020-01-29T21:00,2020-01-29,21,0.131
2020-01-29T22:00,2020-01-29,22,0.273
2020-01-29T23:00,2020-01-29,23,0.409
2020-01-30T00:00,2020-01-30,0,0.525
2020-01-30T01:00,2020-01-30,1,0.59
2020-01-30T02:00,2020-01-30,2,0.552
2020-01-30T03:00,2020-01-30,3,0.408
2020-01-30T04:00,2020-01-30,4,0.214
2020-01-30T05:00,2020-01-30,5,0.016
2020-01-30T06:00,2020-01-30,6,-0.185
2020-01-30T07:00,2020-01-30,7,-0.38
2020-01-30T08:00,2020-01-30,8,-0.515
2020-01-30T09:00,2020-01-30,9,-0.543
2020-01-30T10:00,2020-01-30,10,-0.48
2020-01-30T11:00,2020-01-30,11,-0.371
2020-01-30T12:00,2020-01-30,12,-0.235
2020-01-30T13:00,2020-01-30,13,-0.091
2020-01-30T14:00,2020-01-30,14,0.014
2020-01-30T15:00,2020-01-30,15,0.045
2020-01-30T16:00,2020-01-30,16,0.033
2020-01-30T17:00,2020-01-30,17,0.022
2020-01-30T18:00,2020-01-30,18,0.014
2020-01-30T19:00,2020-01-30,19,-0.011
2020-01-30T20:00,2020-01-30,20,-0.027
2020-01-30T21:00,2020-01-30,21,0.017
2020-01-30T22:00,2020-01-30,22,0.124
2020-01-30T23:00,2020-01-30,23,0.246
2020-01-31T00:00,2020-01-31,0,0.348
2020-01-31T01:00,2020-01-31,1,0.421
2020-01-31T02:00,2020-01-31,2,0.439
2020-01-31T03:00,2020-01-31,3,0.367
2020-01-31T04:00,2020-01-31,4,0.221
2020-01-31T05:00,2020-01-31,5,0.058
2020-01-31T06:00,2020-01-31,6,-0.092
2020-01-31T07:00,2020-01-31,7,-0.242
2020-01-31T08:00,2020-01-31,8,-0.381
2020-01-31T09:00,2020-01-31,9,-0.451
2020-01-31T10:00,2020-01-31,10,-0.418
2020-01-31T11:00,2020-01-31,11,-0.315
2020-01-31T12:00,2020-01-31,12,-0.192
2020-01-31T13:00,2020-01-31,13,-0.066
2020-01-31T14:00,2020-01-31,14,0.047
2020-01-31T15:00,2020-01-31,15,0.111
2020-01-31T16:00,2020-01-31,16,0.111
2020-01-31T17:00,2020-01-31,17,0.084
2020-01-31T18:00,2020-01-31,18,0.065
2020-01-31T19:00,2020-01-31,19,0.04
2020-01-31T20:00,2020-01-31,20,-0.006
2020-01-31T21:00,2020-01-31,21,-0.038
2020-01-31T22:00,2020-01-31,22,-0.005
2020-01-31T23:00,2020-01-31,23,0.084
2020-02-01T00:00,2020-02-01,0,0.175
2020-02-01T01:00,2020-02-01,1,0.237
2020-02-01T02:00,2020-02-01,2,0.269
2020-02-01T03:00,2020-02-01,3,0.255
2020-02-01T04:00,2020-02-01,4,0.176
2020-02-01T05:00,2020-02-01,5,0.055
2020-02-01T06:00,2020-02-01,6,-0.057
2020-02-01T07:00,2020-02-01,7,-0.153
2020-02-01T08:00,2020-02-01,8,-0.252
2020-02-01T09:00,2020-02-01,9,-0.336
2020-02-01T10:00,2020-02-01,10,-0.348
2020-02-01T11:00,2020-02-01,11,-0.266
2020-02-01T12:00,2020-02-01,12,-0.14
2020-02-01T13:00,2020-02-01,13,-0.021
2020-02-01T14:00,2020-02-01,14,0.083
2020-02-01T15:00,2020-02-01,15,0.163
2020-02-01T16:00,2020-02-01,16,0.194
2020-02-01T17:00,2020-02-01,17,0.174
2020-02-01T18:00,2020-02-01,18,0.138
2020-02-01T19:00,2020-02-01,19,0.107
2020-02-01T20:00,2020-02-01,20,0.057
2020-02-01T21:00,2020-02-01,21,-0.02
2020-02-01T22:00,2020-02-01,22,-0.074
2020-02-01T23:00,2020-02-01,23,-0.058
2020-02-02T00:00,2020-02-02,0,0.004
2020-02-02T01:00,2020-02-02,1,0.058
2020-02-02T02:00,2020-02-02,2,0.083
2020-02-02T03:00,2020-02-02,3,0.089
2020-02-02T04:00,2020-02-02,4,0.068
2020-02-02T05:00,2020-02-02,5,0.008
2020-02-02T06:00,2020-02-02,6,-0.065
2020-02-02T07:00,2020-02-02,7,-0.118
2020-02-02T08:00,2020-02-02,8,-0.161
2020-02-02T09:00,2020-02-02,9,-0.216
2020-02-02T10:00,2020-02-02,10,-0.254
2020-02-02T11:00,2020-02-02,11,-0.218
2020-02-02T12:00,2020-02-02,12,-0.105
2020-02-02T13:00,2020-02-02,13,0.026
2020-02-02T14:00,2020-02-02,14,0.129
2020-02-02T15:00,2020-02-02,15,0.207
2020-02-02T16:00,2020-02-02,16,0.261
2020-02-02T17:00,2020-02-02,17,0.271
2020-02-02T18:00,2020-02-02,18,0.238
2020-02-02T19:00,2020-02-02,19,0.193
2020-02-02T20:00,2020-02-02,20,0.139
2020-02-02T21:00,2020-02-02,21,0.052
2020-02-02T22:00,2020-02-02,22,-0.063
2020-02-02T23:00,2020-02-02,23,-0.143
2020-02-03T00:00,2020-02-03,0,-0.15
2020-02-03T01:00,2020-02-03,1,-0.117
2020-02-03T02:00,2020-02-03,2,-0.098
2020-02-03T03:00,2020-02-03,3,-0.096
2020-02-03T04:00,2020-02-03,4,-0.092
2020-02-03T05:00,2020-02-03,5,-0.093
2020-02-03T06:00,2020-02-03,6,-0.111
2020-02-03T07:00,2020-02-03,7,-0.127
2020-02-03T08:00,2020-02-03,8,-0.124
2020-02-03T09:00,2020-02-03,9,-0.125
2020-02-03T10:00,2020-02-03,10,-0.146
2020-02-03T11:00,2020-02-03,11,-0.149
2020-02-03T12:00,2020-02-03,12,-0.079
2020-02-03T13:00,2020-02-03,13,0.049
2020-02-03T14:00,2020-02-03,14,0.171
2020-02-03T15:00,2020-02-03,15,0.254
2020-02-03T16:00,2020-02-03,16,0.312
2020-02-03T17:00,2020-02-03,17,0.351
2020-02-03T18:00,2020-02-03,18,0.349
2020-02-03T19:00,2020-02-03,19,0.306
2020-02-03T20:00,2020-02-03,20,0.242
2020-02-03T21:00,2020-02-03,21,0.153
2020-02-03T22:00,2020-02-03,22,0.017
2020-02-03T23:00,2020-02-03,23,-0.139
2020-02-04T00:00,2020-02-04,0,-0.247
2020-02-04T01:00,2020-02-04,1,-0.278
2020-02-04T02:00,2020-02-04,2,-0.274
2020-02-04T03:00,2020-02-04,3,-0.277
2020-02-04T04:00,2020-02-04,4,-0.277
2020-02-04T05:00,2020-02-04,5,-0.25
2020-02-04T06:00,2020-02-04,6,-0.209
2020-02-04T07:00,2020-02-04,7,-0.172
2020-02-04T08:00,2020-02-04,8,-0.133
2020-02-04T09:00,2020-02-04,9,-0.087
2020-02-04T10:00,2020-02-04,10,-0.061
2020-02-04T11:00,2020-02-04,11,-0.062
2020-02-04T12:00,2020-02-04,12,-0.039
2020-02-04T13:00,2020-02-04,13,0.051
2020-02-04T14:00,2020-02-04,14,0.181
2020-02-04T15:00,2020-02-04,15,0.288
2020-02-04T16:00,2020-02-04,16,0.356
2020-02-04T17:00,2020-02-04,17,0.409
2020-02-04T18:00,2020-02-04,18,0.445
2020-02-04T19:00,2020-02-04,19,0.437
2020-02-04T20:00,2020-02-04,20,0.378
2020-02-04T21:00,2020-02-04,21,0.282
2020-02-04T22:00,2020-02-04,22,0.143
2020-02-04T23:00,2020-02-04,23,-0.048
2020-02-05T00:00,2020-02-05,0,-0.246
2020-02-05T01:00,2020-02-05,1,-0.381
2020-02-05T02:00,2020-02-05,2,-0.434
2020-02-05T03:00,2020-02-05,3,-0.452
2020-02-05T04:00,2020-02-05,4,-0.462
2020-02-05T05:00,2020-02-05,5,-0.439
2020-02-05T06:00,2020-02-05,6,-0.365
2020-02-05T07:00,2020-02-05,7,-0.269
2020-02-05T08:00,2020-02-05,8,-0.18
2020-02-05T09:00,2020-02-05,9,-0.099
2020-02-05T10:00,2020-02-05,10,-0.028
2020-02-05T11:00,2020-02-05,11,0.008
2020-02-05T12:00,2020-02-05,12,0.018
2020-02-05T13:00,2020-02-05,13,0.058
2020-02-05T14:00,2020-02-05,14,0.159
2020-02-05T15:00,2020-02-05,15,0.284
2020-02-05T16:00,2020-02-05,16,0.38
2020-02-05T17:00,2020-02-05,17,0.447
2020-02-05T18:00,2020-02-05,18,0.511
2020-02-05T19:00,2020-02-05,19,0.554
2020-02-05T20:00,2020-02-05,20,0.537
2020-02-05T21:00,2020-02-05,21,0.449
2020-02-05T22:00,2020-02-05,22,0.307
2020-02-05T23:00,2020-02-05,23,0.11
2020-02-06T00:00,2020-02-06,0,-0.136
2020-02-06T01:00,2020-02-06,1,-0.373
2020-02-06T02:00,2020-02-06,2,-0.532
2020-02-06T03:00,2020-02-06,3,-0.605
2020-02-06T04:00,2020-02-06,4,-0.633
2020-02-06T05:00,2020-02-06,5,-0.628
2020-02-06T06:00,2020-02-06,6,-0.559
2020-02-06T07:00,2020-02-06,7,-0.426
2020-02-06T08:00,2020-02-06,8,-0.276
2020-02-06T09:00,2020-02-06,9,-0.15
2020-02-06T10:00,2020-02-06,10,-0.048
2020-02-06T11:00,2020-02-06,11,0.029
2020-02-06T12:00,2020-02-06,12,0.065
2020-02-06T13:00,2020-02-06,13,0.08
2020-02-06T14:00,2020-02-06,14,0.129
2020-02-06T15:00,2020-02-06,15,0.235
2020-02-06T16:00,2020-02-06,16,0.356
2020-02-06T17:00,2020-02-06,17,0.453
2020-02-06T18:00,2020-02-06,18,0.539
2020-02-06T19:00,2020-02-06,19,0.627
2020-02-06T20:00,2020-02-06,20,0.678
2020-02-06T21:00,2020-02-06,21,0.642
2020-02-06T22:00,2020-02-06,22,0.513
2020-02-06T23:00,2020-02-06,23,0.316
2020-02-07T00:00,2020-02-07,0,0.058
2020-02-07T01:00,2020-02-07,1,-0.238
2020-02-07T02:00,2020-02-07,2,-0.507
2020-02-07T03:00,2020-02-07,3,-0.685
2020-02-07T04:00,2020-02-07,4,-0.769
2020-02-07T05:00,2020-02-07,5,-0.793
2020-02-07T06:00,2020-02-07,6,-0.752
2020-02-07T07:00,2020-02-07,7,-0.623
2020-02-07T08:00,2020-02-07,8,-0.43
2020-02-07T09:00,2020-02-07,9,-0.244
2020-02-07T10:00,2020-02-07,10,-0.103
2020-02-07T11:00,2020-02-07,11,0.0
2020-02-07T12:00,2020-02-07,12,0.069
2020-02-07T13:00,2020-02-07,13,0.098
2020-02-07T14:00,2020-02-07,14,0.114
2020-02-07T15:00,2020-02-07,15,0.169
2020-02-07T16:00,2020-02-07,16,0.278
2020-02-07T17:00,2020-02-07,17,0.402
2020-02-07T18:00,2020-02-07,18,0.516
2020-02-07T19:00,2020-02-07,19,0.636
2020-02-07T20:00,2020-02-07,20,0.752
2020-02-07T21:00,2020-02-07,21,0.804
2020-02-07T22:00,2020-02-07,22,0.736
2020-02-07T23:00,2020-02-07,23,0.558
2020-02-08T00:00,2020-02-08,0,0.304
2020-02-08T01:00,2020-02-08,1,-0.005
2020-02-08T02:00,2020-02-08,2,-0.34
2020-02-08T03:00,2020-02-08,3,-0.631
2020-02-08T04:00,2020-02-08,4,-0.819
2020-02-08T05:00,2020-02-08,5,-0.902
2020-02-08T06:00,2020-02-08,6,-0.903
2020-02-08T07:00,2020-02-08,7,-0.812
2020-02-08T08:00,2020-02-08,8,-0.621
2020-02-08T09:00,2020-02-08,9,-0.385
2020-02-08T10:00,2020-02-08,10,-0.185
2020-02-08T11:00,2020-02-08,11,-0.053
2020-02-08T12:00,2020-02-08,12,0.033
2020-02-08T13:00,2020-02-08,13,0.086
2020-02-08T14:00,2020-02-08,14,0.103
2020-02-08T15:00,2020-02-08,15,0.116
2020-02-08T16:00,2020-02-08,16,0.175
2020-02-08T17:00,2020-02-08,17,0.289
2020-02-08T18:00,2020-02-08,18,0.427
2020-02-08T19:00,2020-02-08,19,0.571
2020-02-08T20:00,2020-02-08,20,0.731
2020-02-08T21:00,2020-02-08,21,0.87
2020-02-08T22:00,2020-02-08,22,0.908
2020-02-08T23:00,2020-02-08,23,0.799
2020-02-09T00:00,2020-02-09,0,0.571
2020-02-09T01:00,2020-02-09,1,0.272
2020-02-09T02:00,2020-02-09,2,-0.075
2020-02-09T03:00,2020-02-09,3,-0.432
2020-02-09T04:00,2020-02-09,4,-0.73
2020-02-09T05:00,2020-02-09,5,-0.912
2020-02-09T06:00,2020-02-09,6,-0.978
2020-02-09T07:00,2020-02-09,7,-0.941
2020-02-09T08:00,2020-02-09,8,-0.794
2020-02-09T09:00,2020-02-09,9,-0.554
2020-02-09T10:00,2020-02-09,10,-0.3
2020-02-09T11:00,2020-02-09,11,-0.115
2020-02-09T12:00,2020-02-09,12,-0.011
2020-02-09T13:00,2020-02-09,13,0.048
2020-02-09T14:00,2020-02-09,14,0.079
2020-02-09T15:00,2020-02-09,15,0.082
2020-02-09T16:00,2020-02-09,16,0.089
2020-02-09T17:00,2020-02-09,17,0.151
2020-02-09T18:00,2020-02-09,18,0.275
2020-02-09T19:00,2020-02-09,19,0.432
2020-02-09T20:00,2020-02-09,20,0.612
2020-02-09T21:00,2020-02-09,21,0.804
2020-02-09T22:00,2020-02-09,22,0.95
2020-02-09T23:00,2020-02-09,23,0.962
2020-02-10T00:00,2020-02-10,0,0.809
2020-02-10T01:00,2020-02-10,1,0.543
2020-02-10T02:00,2020-02-10,2,0.218
2020-02-10T03:00,2020-02-10,3,-0.142
2020-02-10T04:00,2020-02-10,4,-0.5
2020-02-10T05:00,2020-02-10,5,-0.784
2020-02-10T06:00,2020-02-10,6,-0.943
2020-02-10T07:00,2020-02-10,7,-0.975
2020-02-10T08:00,2020-02-10,8,-0.892
2020-02-10T09:00,2020-02-10,9,-0.696
2020-02-10T10:00,2020-02-10,10,-0.43
2020-02-10T11:00,2020-02-10,11,-0.187
2020-02-10T12:00,2020-02-10,12,-0.041
2020-02-10T13:00,2020-02-10,13,0.022
2020-02-10T14:00,2020-02-10,14,0.049
2020-02-10T15:00,2020-02-10,15,0.055
2020-02-10T16:00,2020-02-10,16,0.039
2020-02-10T17:00,2020-02-10,17,0.04
2020-02-10T18:00,2020-02-10,18,0.104
2020-02-10T19:00,2020-02-10,19,0.238
2020-02-10T20:00,2020-02-10,20,0.416
2020-02-10T21:00,2020-02-10,21,0.622
2020-02-10T22:00,2020-02-10,22,0.831
2020-02-10T23:00,2020-02-10,23,0.966
2020-02-11T00:00,2020-02-11,0,0.941
2020-02-11T01:00,2020-02-11,1,0.755
2020-02-11T02:00,2020-02-11,2,0.472
2020-02-11T03:00,2020-02-11,3,0.148
2020-02-11T04:00,2020-02-11,4,-0.201
2020-02-11T05:00,2020-02-11,5,-0.534
2020-02-11T06:00,2020-02-11,6,-0.782
2020-02-11T07:00,2020-02-11,7,-0.897
2020-02-11T08:00,2020-02-11,8,-0.883
2020-02-11T09:00,2020-02-11,9,-0.756
2020-02-11T10:00,2020-02-11,10,-0.53
2020-02-11T11:00,2020-02-11,11,-0.266
2020-02-11T12:00,2020-02-11,12,-0.062
2020-02-11T13:00,2020-02-11,13,0.031
2020-02-11T14:00,2020-02-11,14,0.048
2020-02-11T15:00,2020-02-11,15,0.042
2020-02-11T16:00,2020-02-11,16,0.02
2020-02-11T17:00,2020-02-11,17,-0.016
2020-02-11T18:00,2020-02-11,18,-0.025
2020-02-11T19:00,2020-02-11,19,0.04
2020-02-11T20:00,2020-02-11,20,0.181
2020-02-11T21:00,2020-02-11,21,0.369
2020-02-11T22:00,2020-02-11,22,0.585
2020-02-11T23:00,2020-02-11,23,0.789
2020-02-12T00:00,2020-02-12,0,0.896
2020-02-12T01:00,2020-02-12,1,0.838
2020-02-12T02:00,2020-02-12,2,0.636
2020-02-12T03:00,2020-02-12,3,0.365
2020-02-12T04:00,2020-02-12,4,0.069
2020-02-12T05:00,2020-02-12,5,-0.241
2020-02-12T06:00,2020-02-12,6,-0.525
2020-02-12T07:00,2020-02-12,7,-0.714
2020-02-12T08:00,2020-02-12,8,-0.772
2020-02-12T09:00,2020-02-12,9,-0.71
2020-02-12T10:00,2020-02-12,10,-0.55
2020-02-12T11:00,2020-02-12,11,-0.318
2020-02-12T12:00,2020-02-12,12,-0.083
2020-02-12T13:00,2020-02-12,13,0.064
2020-02-12T14:00,2020-02-12,14,0.098
2020-02-12T15:00,2020-02-12,15,0.072
2020-02-12T16:00,2020-02-12,16,0.034
2020-02-12T17:00,2020-02-12,17,-0.016
2020-02-12T18:00,2020-02-12,18,-0.075
2020-02-12T19:00,2020-02-12,19,-0.096
2020-02-12T20:00,2020-02-12,20,-0.034
2020-02-12T21:00,2020-02-12,21,0.103
2020-02-12T22:00,2020-02-12,22,0.286
2020-02-12T23:00,2020-02-12,23,0.489
2020-02-13T00:00,2020-02-13,0,0.668
2020-02-13T01:00,2020-02-13,1,0.742
2020-02-13T02:00,2020-02-13,2,0.662
2020-02-13T03:00,2020-02-13,3,0.469
2020-02-13T04:00,2020-02-13,4,0.238
2020-02-13T05:00,2020-02-13,5,-0.003
2020-02-13T06:00,2020-02-13,6,-0.252
2020-02-13T07:00,2020-02-13,7,-0.468
2020-02-13T08:00,2020-02-13,8,-0.585
2020-02-13T09:00,2020-02-13,9,-0.582
2020-02-13T10:00,2020-02-13,10,-0.48
2020-02-13T11:00,2020-02-13,11,-0.307
2020-02-13T12:00,2020-02-13,12,-0.092
2020-02-13T13:00,2020-02-13,13,0.094
2020-02-13T14:00,2020-02-13,14,0.178
2020-02-13T15:00,2020-02-13,15,0.159
2020-02-13T16:00,2020-02-13,16,0.097
2020-02-13T17:00,2020-02-13,17,0.031
2020-02-13T18:00,2020-02-13,18,-0.047
2020-02-13T19:00,2020-02-13,19,-0.131
2020-02-13T20:00,2020-02-13,20,-0.166
2020-02-13T21:00,2020-02-13,21,-0.115
2020-02-13T22:00,2020-02-13,22,0.006
2020-02-13T23:00,2020-02-13,23,0.164
2020-02-14T00:00,2020-02-14,0,0.336
2020-02-14T01:00,2020-02-14,1,0.479
2020-02-14T02:00,2020-02-14,2,0.522
2020-02-14T03:00,2020-02-14,3,0.44
2020-02-14T04:00,2020-02-14,4,0.284
2020-02-14T05:00,2020-02-14,5,0.116
2020-02-14T06:00,2020-02-14,6,-0.055
2020-02-14T07:00,2020-02-14,7,-0.231
2020-02-14T08:00,2020-02-14,8,-0.368
2020-02-14T09:00,2020-02-14,9,-0.411
2020-02-14T10:00,2020-02-14,10,-0.354
2020-02-14T11:00,2020-02-14,11,-0.229
2020-02-14T12:00,2020-02-14,12,-0.063
2020-02-14T13:00,2020-02-14,13,0.116
2020-02-14T14:00,2020-02-14,14,0.246
2020-02-14T15:00,2020-02-14,15,0.273
2020-02-14T16:00,2020-02-14,16,0.213
2020-02-14T17:00,2020-02-14,17,0.128
2020-02-14T18:00,2020-02-14,18,0.038
2020-02-14T19:00,2020-02-14,19,-0.069
2020-02-14T20:00,2020-02-14,20,-0.178
2020-02-14T21:00,2020-02-14,21,-0.23
2020-02-14T22:00,2020-02-14,22,-0.199
2020-02-14T23:00,2020-02-14,23,-0.109
2020-02-15T00:00,2020-02-15,0,0.009
2020-02-15T01:00,2020-02-15,1,0.139
2020-02-15T02:00,2020-02-15,2,0.246
2020-02-15T03:00,2020-02-15,3,0.273
2020-02-15T04:00,2020-02-15,4,0.211
2020-02-15T05:00,2020-02-15,5,0.113
2020-02-15T06:00,2020-02-15,6,0.02
2020-02-15T07:00,2020-02-15,7,-0.075
2020-02-15T08:00,2020-02-15,8,-0.177
2020-02-15T09:00,2020-02-15,9,-0.24
2020-02-15T10:00,2020-02-15,10,-0.218
2020-02-15T11:00,2020-02-15,11,-0.123
2020-02-15T12:00,2020-02-15,12,0.005
2020-02-15T13:00,2020-02-15,13,0.147
2020-02-15T14:00,2020-02-15,14,0.282
2020-02-15T15:00,2020-02-15,15,0.361
2020-02-15T16:00,2020-02-15,16,0.346
2020-02-15T17:00,2020-02-15,17,0.265
2020-02-15T18:00,2020-02-15,18,0.166
2020-02-15T19:00,2020-02-15,19,0.057
2020-02-15T20:00,2020-02-15,20,-0.08
2020-02-15T21:00,2020-02-15,21,-0.214
2020-02-15T22:00,2020-02-15,22,-0.288
2020-02-15T23:00,2020-02-15,23,-0.283
2020-02-16T00:00,2020-02-16,0,-0.234
2020-02-16T01:00,2020-02-16,1,-0.164
2020-02-16T02:00,2020-02-16,2,-0.076
2020-02-16T03:00,2020-02-16,3,0.004
2020-02-16T04:00,2020-02-16,4,0.034
2020-02-16T05:00,2020-02-16,5,0.013
2020-02-16T06:00,2020-02-16,6,-0.015
2020-02-16T07:00,2020-02-16,7,-0.033
2020-02-16T08:00,2020-02-16,8,-0.062
2020-02-16T09:00,2020-02-16,9,-0.102
2020-02-16T10:00,2020-02-16,10,-0.105
2020-02-16T11:00,2020-02-16,11,-0.037
2020-02-16T12:00,2020-02-16,12,0.075
2020-02-16T13:00,2020-02-16,13,0.19
2020-02-16T14:00,2020-02-16,14,0.299
2020-02-16T15:00,2020-02-16,15,0.394
2020-02-16T16:00,2020-02-16,16,0.438
2020-02-16T17:00,2020-02-16,17,0.403
2020-02-16T18:00,2020-02-16,18,0.317
2020-02-16T19:00,2020-02-16,19,0.213
2020-02-16T20:00,2020-02-16,20,0.084
2020-02-16T21:00,2020-02-16,21,-0.082
2020-02-16T22:00,2020-02-16,22,-0.242
2020-02-16T23:00,2020-02-16,23,-0.338
2020-02-17T00:00,2020-02-17,0,-0.366
2020-02-17T01:00,2020-02-17,1,-0.363
2020-02-17T02:00,2020-02-17,2,-0.339
2020-02-17T03:00,2020-02-17,3,-0.282
2020-02-17T04:00,2020-02-17,4,-0.209
2020-02-17T05:00,2020-02-17,5,-0.156
2020-02-17T06:00,2020-02-17,6,-0.123
2020-02-17T07:00,2020-02-17,7,-0.085
2020-02-17T08:00,2020-02-17,8,-0.042
2020-02-17T09:00,2020-02-17,9,-0.024
2020-02-17T10:00,2020-02-17,10,-0.022
2020-02-17T11:00,2020-02-17,11,0.015
2020-02-17T12:00,2020-02-17,12,0.108
2020-02-17T13:00,2020-02-17,13,0.217
2020-02-17T14:00,2020-02-17,14,0.307
2020-02-17T15:00,2020-02-17,15,0.386
2020-02-17T16:00,2020-02-17,16,0.457
2020-02-17T17:00,2020-02-17,17,0.487
2020-02-17T18:00,2020-02-17,18,0.453
2020-02-17T19:00,2020-02-17,19,0.374
